1,-1.659272387
2,0.2886133
9,0.062022355
10,-3.190043066
12,0.620459731
13,0.888471339
14,-2.123750765
15,-6.743640043
16,-0.057154139
18,-0.018704776
19,-0.876509355
20,-1.908481009
21,-2.208269284
22,-0.444432086
23,1.487515368
24,-1.225145203
25,-1.474090144
26,-0.374384293
27,0.070169561
28,0.314781092
29,0.170627444
30,-0.690941831
31,0.606428282
32,-0.439181714
33,-0.103867718
34,-1.052415798
35,0.609015882
36,0.092441801
37,0.734839209
38,1.692494946
39,0.106150222
40,0.682377469
41,3.689896292
43,-1.450235754
47,3.191189387
48,1.945007824
49,0.037631122
50,1.466382126
51,1.865718086
52,-1.173352156
53,-0.28151376
54,0.646320591
55,-1.704335248
56,-4.044561783
58,-0.000782401
59,-0.873996265
60,-1.810598267
70,-1.995003513
71,0.060893827
72,-0.611227666
81,0.271866159
86,0.819763616
87,-1.486698947
88,0.000600881
89,1.015635671
90,-0.221267053
91,0.31738349
92,0.032321607
93,1.614810952
94,0.754644114
95,-0.218921931
97,-0.300722711
98,1.913764135
100,-0.491085846
101,-0.229864997
102,0.237674891
103,1.491551727
104,0.522337402
105,-0.305409637
107,-0.29708719
108,-3.714163015
109,0.816671541
111,0.183853615
112,-0.531361204
113,1.667643837
114,-1.179254707
115,0.383008294
116,0.835504509
117,-1.44395184
118,-0.560683678
119,1.583251511
120,-0.132768181
123,0.515965909
124,0.678582612
125,-0.480526293
126,-0.831485956
127,-0.747097147
128,1.792528405
130,-0.040050173
131,-0.989087654
132,-1.475410793
133,0.093727416
134,0.018398145
135,-1.521830392
136,-0.09848993
140,0.696194683
141,1.905936039
142,0.110631028
143,0.091154929
146,0.514328745
147,2.002760851
147,2.701512777
148,0.341566632
148,1.237543984
150,1.958465097
151,0.13895279
152,-5.439317689
153,1.3036307
154,1.282503818
154,1.044683825
155,-2.079532384
156,-2.122482687
156,0.702354433
157,0.985882767
157,0.078982136
158,0.226153463
159,-0.0541704
160,1.424286427
161,-0.820465618
162,-1.824343553
163,-0.145329806
164,1.250329649
165,-0.411679473
166,0.606687457
167,0.770570882
172,0.799751134
173,-1.914381532
174,0.652715428
175,0.870764356
176,0.0318752
177,0.686686669
178,0.581376494
181,0.062818977
182,0.475270596
183,-1.299714613
185,0.600262437
186,-1.492538647
186,-2.059464302
187,-0.942525671
189,-0.129877084
190,-0.60266827
191,-0.207419271
196,-0.311463081
197,0.106729787
199,-0.129719467
202,-0.718779706
203,1.060479585
204,0.412311573
205,0.319033175
207,-0.174189953
207,-0.727186296
208,-3.029891739
210,-0.933931586
211,0.026471552
212,-0.593203883
213,-0.584979797
214,0.374917874
215,0.22738015
216,1.88734444
217,-0.242247951
218,-0.540061507
219,0.209609633
220,1.538551425
221,-1.191962728
222,-2.01234022
223,1.074678508
224,1.17885514
225,-1.289786853
226,-2.829702208
229,3.07761142
230,-0.129920932
231,-0.495675921
238,-1.596359648
239,1.81749164
240,2.046911078
241,0.227881843
242,-0.219212827
244,0.261100375
246,-1.430102522
247,0.299197735
248,0.48194871
249,-0.361922247
250,-0.082244828
251,0.662666951
257,1.959948853
258,-0.682026229
259,-0.390419313
262,-0.058674862
265,1.55894562
266,0.119354646
267,-0.211634417
268,-0.837518998
269,0.278483318
270,0.344346912
271,0.31189734
272,0.654424228
273,-1.221555672
274,0.983582249
275,-0.969600892
276,-0.155100874
279,2.542372532
280,1.007011349
283,0.848255779
284,1.082309923
285,0.842854144
286,-0.793988203
287,0.475103062
288,0.181673767
290,2.741317761
291,1.626074279
292,0.659875571
293,-2.962546859
301,0.324465241
302,-0.588735748
303,0.422810172
305,0.224356324
306,0.262053413
307,0.041660706
308,0.659248378
309,0.467763199
310,-0.165943461
311,-0.716707849
312,0.017687199
313,0.020150312
314,1.851858548
316,-0.279237768
317,-0.700962613
318,0.091332392
319,-2.437256843
320,0.371936687
321,0.110384042
322,0.28859121
323,-2.018603943
324,-0.412154926
325,0.956250539
326,1.841822155
327,0.747901862
328,0.703860269
329,1.364816006
330,0.593810238
331,-0.209544432
332,-8.947232
333,0.019900132
334,-1.279516243
335,-0.017277184
336,-2.249079715
337,0.15911627
338,1.301071225
339,1.502661814
341,1.011998365
343,-0.515425343
344,3.063230462
345,-0.544876393
346,0.202779377
347,-0.466822339
348,-2.368379143
350,-0.12641642
351,1.746462008
353,0.124235016
354,0.278118924
355,-0.633132757
356,-0.187120841
357,0.181362665
358,3.258364681
359,-0.223211623
360,-4.941954197
361,0.070511096
362,0.43931828
363,1.112144043
364,-0.885978486
366,0.129328326
367,-1.716753358
368,-0.171465943
369,1.184671318
372,-2.287419358
373,0.307749746
374,-1.109376109
375,-0.062303394
377,-1.540848991
378,-0.221228892
379,0.590666908
381,-0.586691995
382,-0.066706092
383,-0.987484175
384,-0.713212571
387,0.764752401
388,1.462265095
389,1.179860869
390,-1.306672389
391,-1.101650943
392,-0.673083944
393,-0.917534824
394,0.387054153
395,-0.511742819
396,0.311140227
397,2.089934691
398,0.182474955
399,0.39726492
400,1.072396348
401,-0.212016826
402,0.12144322
403,0.958058557
405,0.225192663
406,0.307589985
407,-0.189344488
408,-0.185971291
409,-0.011198482
410,-1.452518508
411,2.744424231
412,0.382562965
414,-0.218806511
415,1.438432472
416,1.946471273
417,0.694576597
419,-0.206070841
420,2.406932517
421,2.734806751
427,-1.208380614
429,-0.131018403
430,-0.141393096
432,-1.870878253
433,-0.136026665
434,0.086986201
435,0.49437654
438,-0.1111892
439,1.454595526
